X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1430359.817,597629.3792,79383,2019/10/29 21:57:00+00,1A,1400 N MILTON AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3069,-76.5829,"(39.3069,-76.5829)",STREET,,1
1398184.795,606535.5079,79384,2019/10/29 01:00:00+00,1A,4700 LIBERTY HEIGHTS AV,HOMICIDE,Inside,FIREARM,622,NORTHWEST,HOWARD PARK,39.3317,-76.6965,"(39.3317,-76.6965)",DWELLING,,1
1401452.487,610480.3708,79563,2019/10/28 19:48:00+00,1A,5200 FAIRLAWN AV,HOMICIDE,Inside,FIREARM,634,NORTHWEST,WOODMERE,39.3425,-76.6849,"(39.3425,-76.6849)",GARAGE,,1
1407258.029,608424.8909,79565,2019/10/28 19:33:00+00,1A,2700 QUANTICO AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3368,-76.6644,"(39.3368,-76.6644)",STREET,,1
1441730.959,587193.7982,79675,2019/10/27 16:51:00+00,1A,6100 BOSTON ST,HOMICIDE,Outside,FIREARM,233,SOUTHEAST,O'DONNELL HEIGHTS,39.2781,-76.5429,"(39.2781,-76.5429)",PUBLIC AREA,,1
1412360.348,598281.8847,80032,2019/10/24 22:16:00+00,1A,1800 WESTWOOD AV,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3089,-76.6465,"(39.3089,-76.6465)",STREET,Western,1
1413464.172,598213.3352,80166,2019/10/23 16:38:00+00,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3087,-76.6426,"(39.3087,-76.6426)",VEHICLE,Western,1
1422317.607,572388.8905,80584,2019/10/19 15:29:00+00,1O,3700 POTEE ST,HOMICIDE,Outside,OTHER,913,SOUTHERN,BROOKLYN,39.2377,-76.6117,"(39.2377,-76.6117)",PUBLIC AREA,,1
1431080.289,600947.2544,80585,2019/10/19 13:01:00+00,1A,2100 BELAIR RD,HOMICIDE,Outside,FIREARM,431,NORTHEAST,CLIFTON PARK,39.316,-76.5803,"(39.316,-76.5803)",STREET,,1
1415887.983,600626.9088,80895,2019/10/17 15:16:00+00,1A,2500 BROOKFIELD AV,HOMICIDE,Outside,FIREARM,133,CENTRAL,RESERVOIR HILL,39.3153,-76.634,"(39.3153,-76.634)",STREET,,1
1415887.983,600626.9088,80897,2019/10/17 15:16:00+00,1A,2500 BROOKFIELD AV,HOMICIDE,Outside,FIREARM,133,CENTRAL,RESERVOIR HILL,39.3153,-76.634,"(39.3153,-76.634)",STREET,,1
1425274.937,569742.7584,81232,2019/10/14 21:21:00+00,1A,800 HERNDON CT,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2304,-76.6013,"(39.2304,-76.6013)",PUBLIC HOUSING,,1
1422783.764,615698.6327,81373,2019/10/13 22:08:00+00,1A,500 TUNBRIDGE RD,HOMICIDE,Outside,FIREARM,523,NORTHERN,MID-GOVANS,39.3566,-76.6094,"(39.3566,-76.6094)",STREET,,1
1417026.99,591853.3872,81519,2019/10/12 20:31:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,39.2912,-76.6301,"(39.2912,-76.6301)",STREET,,1
1426936.39,591130.5442,81523,2019/10/12 13:14:00+00,1A,200 HERRING CT,HOMICIDE,Outside,FIREARM,211,SOUTHEAST,PERKINS HOMES,39.2891,-76.5951,"(39.2891,-76.5951)",PUBLIC HOUSING,,1
1405006.536,613151.844,81524,2019/10/12 23:25:00+00,1A,3000 SPAULDING AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3498,-76.6723,"(39.3498,-76.6723)",STREET,,1
1415286.576,588240.4661,81525,2019/10/12 12:45:00+00,1A,1100 S CAREY ST,HOMICIDE,Outside,FIREARM,932,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2813,-76.6363,"(39.2813,-76.6363)",VEHICLE,,1
1423759.327,599311.9838,81734,2019/10/10 09:27:00+00,1A,1900 OAK HILL AV,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3116,-76.6062,"(39.3116,-76.6062)",STREET,,1
1411912.585,589647.7591,81747,2019/10/10 18:17:00+00,1A,1900 W PRATT ST,HOMICIDE,Inside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2852,-76.6482,"(39.2852,-76.6482)",COMMON BUSINESS,Tri-District,1
1429645.455,599155.9267,81751,2019/10/10 17:45:00+00,1A,2300 E LAFAYETTE AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3111,-76.5854,"(39.3111,-76.5854)",STREET,,1
1417026.99,591853.3872,81869,2019/10/09 08:57:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,39.2912,-76.6301,"(39.2912,-76.6301)",STREET,,1
1412754.932,598684.0769,81873,2019/10/09 22:10:00+00,1A,1700 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.31,-76.6451,"(39.31,-76.6451)",STREET,Western,1
1430815.903,596902.9907,81981,2019/10/08 11:36:00+00,1A,1200 N LUZERNE AVE,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.3049,-76.5813,"(39.3049,-76.5813)",STREET,Eastern 2,1
1427302.409,604281.1663,81995,2019/10/08 08:40:00+00,1A,1600 E 30TH ST,HOMICIDE,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3252,-76.5936,"(39.3252,-76.5936)",DWELLING,,1
1432976.028,594873.2562,82127,2019/10/07 08:05:00+00,1A,3100 E MONUMENT ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MADISON-EASTEND,39.2993,-76.5737,"(39.2993,-76.5737)",STREET,,1
1422745.698,598142.069,82133,2019/10/07 00:01:00+00,1O,400 PITMAN PL,HOMICIDE,Inside,OTHER,313,EASTERN,GREENMOUNT WEST,39.3084,-76.6098,"(39.3084,-76.6098)",DWELLING,,1
1430448.204,596864.883,82532,2019/10/04 17:42:00+00,1A,2500 E BIDDLE ST,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.3048,-76.5826,"(39.3048,-76.5826)",STREET,Eastern 2,1
1421884.15,601125.1554,82789,2019/10/02 14:30:00+00,1O,2400 GUILFORD AV,HOMICIDE,Inside,OTHER,514,NORTHERN,BARCLAY,39.3166,-76.6128,"(39.3166,-76.6128)",DWELLING,,1
1407258.029,608424.8909,83080,2019/09/30 17:53:00+00,1A,2700 QUANTICO AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3368,-76.6644,"(39.3368,-76.6644)",STREET,,1
1427665.299,599037.7378,83360,2019/09/28 12:50:00+00,1O,1800 E LAFAYETTE AV,HOMICIDE,Inside,OTHER,331,EASTERN,BROADWAY EAST,39.3108,-76.5924,"(39.3108,-76.5924)",DWELLING,Eastern 1,1
1427665.299,599037.7378,83362,2019/09/28 12:50:00+00,1K,1800 E LAFAYETTE AV,HOMICIDE,Inside,KNIFE,331,EASTERN,BROADWAY EAST,39.3108,-76.5924,"(39.3108,-76.5924)",DWELLING,Eastern 1,1
1426091.363,596626.7869,83496,2019/09/27 02:19:00+00,1A,1200 N CAROLINE ST,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3042,-76.598,"(39.3042,-76.598)",STREET,,1
1416076.736,581796.6903,83620,2019/09/26 21:31:00+00,1A,2200 ANNAPOLIS RD,HOMICIDE,Outside,FIREARM,921,SOUTHERN,WESTPORT,39.2636,-76.6336,"(39.2636,-76.6336)",STREET,,1
1433510.975,619571.3304,83761,2019/09/25 23:27:00+00,1A,2200 FLEETWOOD AV,HOMICIDE,Outside,FIREARM,423,NORTHEAST,HAMILTON HILLS,39.3671,-76.5714,"(39.3671,-76.5714)",STREET,,1
1401927.348,612193.9467,83933,2019/09/24 11:21:00+00,1A,3800 HAYWARD AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",ALLEY,Northwestern,1
1431238.519,597305.5945,83934,2019/09/24 11:29:00+00,1A,2700 E PRESTON ST,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.306,-76.5798,"(39.306,-76.5798)",STREET,Eastern 2,1
1424152.724,613009.1275,84196,2019/09/22 09:48:00+00,1A,5000 IVANHOE AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,39.3492,-76.6046,"(39.3492,-76.6046)",STREET,,1
1429963.665,597627.5722,84626,2019/09/19 17:32:00+00,1A,1400 N MONTFORD AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3069,-76.5843,"(39.3069,-76.5843)",STREET,,1
1416331.584,588827.4262,84628,2019/09/19 21:17:00+00,1A,1100 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,932,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2829,-76.6326,"(39.2829,-76.6326)",VEHICLE,,1
1404399.599,600947.6416,84757,2019/09/18 01:46:00+00,1A,3400 PIEDMONT AV,HOMICIDE,Outside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,39.3163,-76.6746,"(39.3163,-76.6746)",STREET,,1
1432933.709,591813.4666,85168,2019/09/15 02:31:00+00,1K,100 ROCHESTER PL,HOMICIDE,Inside,KNIFE,222,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.2909,-76.5739,"(39.2909,-76.5739)",DWELLING,,1
1414799.149,589804.7383,85312,2019/09/14 14:44:00+00,1A,1300 W PRATT ST,HOMICIDE,Outside,FIREARM,933,SOUTHERN,UNION SQUARE,39.2856,-76.638,"(39.2856,-76.638)",ALLEY,Tri-District,1
1429194.384,598789.6434,85498,2019/09/13 22:50:00+00,1A,1700 N COLLINGTON AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3101,-76.587,"(39.3101,-76.587)",STREET,,1
1426005.392,616149.7107,85786,2019/09/11 21:20:00+00,1A,5600 NORTHWOOD DR,HOMICIDE,Outside,FIREARM,523,NORTHERN,CAMERON VILLAGE,39.3578,-76.598,"(39.3578,-76.598)",STREET,,1
1425119.541,598844.3774,86024,2019/09/09 23:28:00+00,1A,1200 E LAFAYETTE AV,HOMICIDE,Inside,FIREARM,314,EASTERN,OLIVER,39.3103,-76.6014,"(39.3103,-76.6014)",DWELLING,Eastern 1,1
1415104.031,598547.6212,86120,2019/09/08 06:53:00+00,1A,400 GOLD ST,HOMICIDE,Outside,FIREARM,131,CENTRAL,DRUID HEIGHTS,39.3096,-76.6368,"(39.3096,-76.6368)",STREET,,1
1413362.953,595153.3483,86312,2019/09/07 21:44:00+00,1A,1000 N GILMOR ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3003,-76.643,"(39.3003,-76.643)",STREET,Central,1
1418231.622,594881.4575,86454,2019/09/06 13:47:00+00,1A,500 W PRESTON ST,HOMICIDE,Inside,FIREARM,123,CENTRAL,UPTON,39.2995,-76.6258,"(39.2995,-76.6258)",DWELLING,Central,1
1425516.33,572839.7711,86593,2019/09/05 01:25:00+00,1A,600 ARSAN AV,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2389,-76.6004,"(39.2389,-76.6004)",STREET,,1
1426466.347,614221.2542,86594,2019/09/05 02:18:00+00,1A,1300 GLENWOOD AV,HOMICIDE,Outside,FIREARM,413,NORTHEAST,NEW NORTHWOOD,39.3525,-76.5964,"(39.3525,-76.5964)",STREET,,1
1404744.718,599382.6524,86730,2019/09/04 02:47:00+00,1K,3300 WINDSOR AV,HOMICIDE,Inside,KNIFE,811,SOUTHWEST,WALBROOK,39.312,-76.6734,"(39.312,-76.6734)",DWELLING,,1
1421269.851,599192.0932,86731,2019/09/04 08:55:00+00,1O,1900 SAINT PAUL ST,HOMICIDE,Outside,OTHER,134,CENTRAL,CHARLES NORTH,39.3113,-76.615,"(39.3113,-76.615)",CHURCH,,1
1426391.223,592803.619,86732,2019/09/04 23:27:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",PUBLIC HOUSING,,1
1416942.081,591853.0433,86733,2019/09/04 20:54:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,39.2912,-76.6304,"(39.2912,-76.6304)",STREET,,1
1405546.346,612461.7284,86873,2019/09/03 22:03:00+00,1A,3000 OAKLEY AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3479,-76.6704,"(39.3479,-76.6704)",STREET,,1
1426998.989,602531.4661,86875,2019/09/03 22:04:00+00,1A,1700 HOMESTEAD ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3204,-76.5947,"(39.3204,-76.5947)",COMMON BUSINESS,,1
1439057.155,607104.4057,87029,2019/09/02 20:07:00+00,1A,4500 PARKWOOD AV,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3328,-76.552,"(39.3328,-76.552)",STREET,,1
1428191.819,614119.6674,87030,2019/09/02 19:43:00+00,1A,5200 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,413,NORTHEAST,PERRING LOCH,39.3522,-76.5903,"(39.3522,-76.5903)",STREET,,1
1427558.15,604027.338,87489,2019/08/30 03:10:00+00,1A,1600 E 29TH ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3245,-76.5927,"(39.3245,-76.5927)",DWELLING,,1
1411462.913,588808.2904,87643,2019/08/29 18:18:00+00,1A,400 S PULASKI ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2829,-76.6498,"(39.2829,-76.6498)",STREET,Tri-District,1
1430571.229,594716.4432,87644,2019/08/29 00:25:00+00,1A,2500 E MONUMENT ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.2989,-76.5822,"(39.2989,-76.5822)",STREET,Eastern 2,1
1432400.217,596983.1535,87928,2019/08/27 22:07:00+00,1A,1200 N POTOMAC ST,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.3051,-76.5757,"(39.3051,-76.5757)",STREET,,1
1406660.19,609478.9973,88043,2019/08/26 22:35:00+00,1A,2700 W COLD SPRING LA,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3397,-76.6665,"(39.3397,-76.6665)",STREET,,1
1423858.205,596070.6932,88207,2019/08/25 19:26:00+00,1A,800 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,39.3027,-76.6059,"(39.3027,-76.6059)",ALLEY,,1
1417719.704,595498.5667,88340,2019/08/24 14:32:00+00,1A,500 DOLPHIN ST,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3012,-76.6276,"(39.3012,-76.6276)",STREET,Central,1
1440617.515,617565.8993,88738,2019/08/21 02:42:00+00,1A,3200 E NORTHERN PKWY,HOMICIDE,Outside,FIREARM,424,NORTHEAST,NORTH HARFORD ROAD,39.3615,-76.5463,"(39.3615,-76.5463)",STREET,,1
1432765.466,603614.008,88739,2019/08/21 23:34:00+00,1A,2800 MAYFIELD AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3233,-76.5743,"(39.3233,-76.5743)",STREET,,1
1412405.291,593984.0648,88900,2019/08/20 20:57:00+00,1A,1800 RAYNER AV,HOMICIDE,Outside,FIREARM,722,WESTERN,HARLEM PARK,39.2971,-76.6464,"(39.2971,-76.6464)",STREET,,1
1411256.677,583526.1108,89191,2019/08/18 23:28:00+00,1A,2400 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2684,-76.6506,"(39.2684,-76.6506)",STREET,,1
1409124.608,593388.7882,89265,2019/08/17 22:02:00+00,1A,700 WHITMORE AV,HOMICIDE,Outside,FIREARM,721,WESTERN,EVERGREEN LAWN,39.2955,-76.658,"(39.2955,-76.658)",ALLEY,,1
1433828.441,594148.7758,89462,2019/08/16 00:42:00+00,1O,500 N CLINTON ST,HOMICIDE,Inside,OTHER,224,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2973,-76.5707,"(39.2973,-76.5707)",DWELLING,,1
1403788.614,581713.8679,89595,2019/08/15 19:56:00+00,1A,3800 W PATAPSCO AV,HOMICIDE,Inside,FIREARM,832,SOUTHWEST,VIOLETVILLE,39.2635,-76.677,"(39.2635,-76.677)",DWELLING,,1
1410592.702,601771.7838,89715,2019/08/14 13:29:00+00,1A,2700 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,611,NORTHWEST,LIBERTY SQUARE,39.3185,-76.6527,"(39.3185,-76.6527)",STREET,,1
1413489.187,599051.1796,90018,2019/08/12 00:03:00+00,1A,1500 TRACTION ST,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.311,-76.6425,"(39.311,-76.6425)",STREET,Western,1
1426998.989,602531.4661,90019,2019/08/12 23:54:00+00,1A,1700 HOMESTEAD ST,HOMICIDE,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3204,-76.5947,"(39.3204,-76.5947)",STREET,,1
1441762.003,586647.5999,90021,2019/08/12 10:58:00+00,1A,6100 SHIPVIEW WY,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,O'DONNELL HEIGHTS,39.2766,-76.5428,"(39.2766,-76.5428)",STREET,,1
1435243.892,605956.8255,90107,2019/08/11 00:00:00+00,1A,4100 EIERMAN AV,HOMICIDE,Outside,FIREARM,422,NORTHEAST,ARCADIA,39.3297,-76.5655,"(39.3297,-76.5655)",STREET,,1
1419573.646,592009.5261,90188,2019/08/11 15:02:00+00,1A,200 N EUTAW ST,HOMICIDE,Outside,FIREARM,114,CENTRAL,DOWNTOWN,39.2916,-76.6211,"(39.2916,-76.6211)",STREET,,1
1406400.86,610789.318,90433,2019/08/09 21:49:00+00,1A,4600 PIMLICO RD,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3433,-76.6674,"(39.3433,-76.6674)",STREET,,1
1406843.374,613522.7449,90855,2019/08/07 20:54:00+00,1A,2700 CYLBURN AV,HOMICIDE,Outside,FIREARM,532,NORTHERN,LEVINDALE,39.3508,-76.6658,"(39.3508,-76.6658)",STREET,,1
1415343.902,595161.1711,90856,2019/08/07 21:12:00+00,1A,1100 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3003,-76.636,"(39.3003,-76.636)",STREET,Central,1
1424450.23,609622.9658,90858,2019/08/07 19:29:00+00,1A,900 E 41ST ST,HOMICIDE,Outside,FIREARM,525,NORTHERN,PEN LUCY,39.3399,-76.6036,"(39.3399,-76.6036)",STREET,,1
1405273.507,609692.513,90993,2019/08/06 22:44:00+00,1A,4600 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,613,NORTHWEST,LUCILLE PARK,39.3403,-76.6714,"(39.3403,-76.6714)",STREET,,1
1435400.371,620600.1581,90996,2019/08/06 12:55:00+00,1A,2400 BRIDGEHAMPTON DR,HOMICIDE,Outside,FIREARM,423,NORTHEAST,HAMILTON HILLS,39.3699,-76.5647,"(39.3699,-76.5647)",PUBLIC AREA,,1
1406660.323,609442.5737,91065,2019/08/05 17:42:00+00,1A,4400 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3396,-76.6665,"(39.3396,-76.6665)",STREET,,1
1425741.397,598992.7955,91423,2019/08/03 14:30:00+00,1O,1800 N SPRING ST,HOMICIDE,Outside,OTHER,314,EASTERN,OLIVER,39.3107,-76.5992,"(39.3107,-76.5992)",STREET,Eastern 1,1
1399103.034,594227.3525,91424,2019/08/03 13:37:00+00,1A,4300 SEMINOLE AV,HOMICIDE,Outside,FIREARM,822,SOUTHWEST,ROGNEL HEIGHTS,39.2979,-76.6934,"(39.2979,-76.6934)",VEHICLE,,1
1425184.326,609917.5573,91425,,1A,,HOMICIDE,Inside,FIREARM,525,NORTHERN,PEN LUCY,39.3407,-76.601,"(39.3407,-76.601)",DWELLING,,1
1395866.454,606163.6653,91664,2019/08/01 21:45:00+00,1A,5300 FERNPARK AV,HOMICIDE,Outside,FIREARM,622,NORTHWEST,HOWARD PARK,39.3307,-76.7047,"(39.3307,-76.7047)",STREET,,1
1412586.715,598282.7623,92164,2019/07/28 15:52:00+00,1A,1800 N BRUCE ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3089,-76.6457,"(39.3089,-76.6457)",STREET,Western,1
1398767.108,601583.8065,92247,2019/07/28 20:39:00+00,1A,2800 FOREST GLEN RD,HOMICIDE,Outside,FIREARM,624,NORTHWEST,WEST FOREST PARK,39.3181,-76.6945,"(39.3181,-76.6945)",PARKING LOT,,1
1427690.324,606104.0983,92332,2019/07/27 00:30:00+00,1A,3400 TIVOLY AV,HOMICIDE,Outside,FIREARM,412,NORTHEAST,EDNOR GARDENS-LAKESIDE,39.3302,-76.5922,"(39.3302,-76.5922)",STREET,,1
1413215.767,589361.4262,92417,2019/07/27 13:10:00+00,1A,1700 MCHENRY ST,HOMICIDE,Outside,FIREARM,935,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,39.2844,-76.6436,"(39.2844,-76.6436)",STREET,Tri-District,1
1403838.284,607647.6416,92418,2019/07/27 22:30:00+00,1A,3700 BOARMAN AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.3347,-76.6765,"(39.3347,-76.6765)",DWELLING,,1
1413236.808,598467.4123,92561,2019/07/26 01:36:00+00,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,734,WESTERN,PENN NORTH,39.3094,-76.6434,"(39.3094,-76.6434)",STREET,Western,1
1396445.839,601976.8041,92869,2019/07/24 02:44:00+00,1A,2600 GATEHOUSE DR,HOMICIDE,Outside,FIREARM,622,NORTHWEST,PURNELL,39.3192,-76.7027,"(39.3192,-76.7027)",STREET,,1
1411012.517,588150.9446,92873,2019/07/24 23:57:00+00,1A,2200 CHRISTIAN ST,HOMICIDE,Inside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2811,-76.6514,"(39.2811,-76.6514)",DWELLING,Tri-District,1
1440029.512,604960.1711,93011,2019/07/23 21:32:00+00,1A,4900 GOODNOW RD,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3269,-76.5486,"(39.3269,-76.5486)",PARKING LOT,,1
1435849.426,603555.7253,93106,2019/07/22 22:59:00+00,1A,3400 RAMONA AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3231,-76.5634,"(39.3231,-76.5634)",STREET,Northeastern,1
1406061.601,595162.2505,93178,2019/07/22 08:14:00+00,1A,1000 ELLICOTT DY,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.3004,-76.6688,"(39.3004,-76.6688)",DWELLING,,1
1408011.283,595970.7177,93330,2019/07/21 05:58:00+00,1A,2600 ELLICOTT DR,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,WINCHESTER,39.3026,-76.6619,"(39.3026,-76.6619)",STREET,,1
1406407.761,608895.2915,93491,2019/07/20 22:30:00+00,1A,2800 BOARMAN AV,HOMICIDE,Outside,FIREARM,613,NORTHWEST,TOWANDA-GRANTLEY,39.3381,-76.6674,"(39.3381,-76.6674)",STREET,,1
1430512.463,595189.683,93643,2019/07/19 16:30:00+00,1A,800 N MILTON AV,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.3002,-76.5824,"(39.3002,-76.5824)",STREET,Eastern 2,1
1419512.054,593211.2497,93644,2019/07/19 23:57:00+00,1K,500 N EUTAW ST,HOMICIDE,Outside,KNIFE,125,CENTRAL,SETON HILL,39.2949,-76.6213,"(39.2949,-76.6213)",STREET,,1
1403591.012,613583.8915,93723,2019/07/18 20:27:00+00,1A,5300 MAPLE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,PIMLICO GOOD NEIGHBORS,39.351,-76.6773,"(39.351,-76.6773)",STREET,,1
1403591.012,613583.8915,93790,2019/07/18 20:27:00+00,1A,5300 MAPLE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,PIMLICO GOOD NEIGHBORS,39.351,-76.6773,"(39.351,-76.6773)",STREET,,1
1398785.241,587706.4887,93792,2019/07/18 08:56:00+00,1A,4800 STAFFORD ST,HOMICIDE,Outside,FIREARM,833,SOUTHWEST,BEECHFIELD,39.28,-76.6946,"(39.28,-76.6946)",STREET,,1
1413092.459,591947.0148,94057,,1A,200 N MOUNT ST,HOMICIDE,Inside,FIREARM,711,WESTERN,FRANKLIN SQUARE,39.2915,-76.644,"(39.2915,-76.644)",DWELLING,,1
1432247.169,593376.4898,94234,2019/07/15 01:15:00+00,1A,2900 PULASKI HWY,HOMICIDE,Outside,FIREARM,221,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2952,-76.5763,"(39.2952,-76.5763)",STREET,,1
1420417.804,599953.4142,94239,2019/07/15 07:05:00+00,1A,2100 MARYLAND AV,HOMICIDE,Inside,FIREARM,514,NORTHERN,CHARLES NORTH,39.3134,-76.618,"(39.3134,-76.618)",COMMON BUSINESS,,1
1402687.113,605203.1836,94297,2019/07/14 17:22:00+00,1A,3800 EGERTON RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.328,-76.6806,"(39.328,-76.6806)",STREET,,1
1423353.91,608051.991,94509,2019/07/13 22:08:00+00,1A,600 E 38TH ST,HOMICIDE,Outside,FIREARM,515,NORTHERN,WAVERLY,39.3356,-76.6075,"(39.3356,-76.6075)",PUBLIC AREA,,1
1427718.085,612551.3008,94792,2019/07/11 04:50:00+00,1A,4700 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,413,NORTHEAST,NEW NORTHWOOD,39.3479,-76.592,"(39.3479,-76.592)",STREET,,1
1426657.037,615861.1935,94794,2019/07/11 18:53:00+00,1A,5600 THE ALAMEDA,HOMICIDE,Outside,FIREARM,522,NORTHERN,GLEN OAKS,39.357,-76.5957,"(39.357,-76.5957)",PARKING LOT,,1
1422979.243,596467.5748,94795,2019/07/11 04:47:00+00,1O,600 E BIDDLE ST,HOMICIDE,Inside,OTHER,313,EASTERN,JOHNSTON SQUARE,39.3038,-76.609,"(39.3038,-76.609)",VACANT DWELLING,,1
1422008.683,618427.1567,94796,2019/07/11 19:15:00+00,1K,300 E BELVEDERE AV,HOMICIDE,Inside,KNIFE,523,NORTHERN,ROSEBANK,39.3641,-76.6121,"(39.3641,-76.6121)",DWELLING,,1
1430419.906,596864.7537,94955,2019/07/10 21:45:00+00,1A,1200 N MILTON AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3048,-76.5827,"(39.3048,-76.5827)",STREET,Eastern 2,1
