X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1404744.71801828,599382.652406793,87901,2019/09/04 02:47:00+00,1K,3300 WINDSOR AV,HOMICIDE,Inside,KNIFE,811,SOUTHWEST,WALBROOK,39.312,-76.6734,"(39.312,-76.6734)",DWELLING,,1
1421269.85067732,599192.093172788,87902,2019/09/04 08:55:00+00,1O,1900 SAINT PAUL ST,HOMICIDE,Outside,OTHER,134,CENTRAL,CHARLES NORTH,39.3113,-76.615,"(39.3113,-76.615)",CHURCH,,1
1416942.08112496,591853.043311626,87903,2019/09/04 20:54:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,39.2912,-76.6304,"(39.2912,-76.6304)",STREET,,1
1426391.22313312,592803.619044878,87904,2019/09/04 23:27:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",PUBLIC HOUSING,,1
1405546.3462696,612461.728387022,88023,2019/09/03 22:03:00+00,1A,3000 OAKLEY AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3479,-76.6704,"(39.3479,-76.6704)",STREET,,1
1426998.98921189,602531.46605142,88030,2019/09/03 22:04:00+00,1A,1700 HOMESTEAD ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3204,-76.5947,"(39.3204,-76.5947)",COMMON BUSINESS,,1
1428191.81942072,614119.667424624,88202,2019/09/02 19:43:00+00,1A,5200 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,413,NORTHEAST,PERRING LOCH,39.3522,-76.5903,"(39.3522,-76.5903)",STREET,,1
1439057.15547598,607104.405726444,88203,2019/09/02 20:07:00+00,1A,4500 PARKWOOD AV,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3328,-76.552,"(39.3328,-76.552)",STREET,,1
1427558.15038774,604027.337968223,88663,2019/08/30 03:10:00+00,1A,1600 E 29TH ST,HOMICIDE,Inside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3245,-76.5927,"(39.3245,-76.5927)",DWELLING,,1
1411462.91315215,588808.290412337,88814,2019/08/29 18:18:00+00,1A,400 S PULASKI ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2829,-76.6498,"(39.2829,-76.6498)",STREET,Tri-District,1
1430571.22863849,594716.443204283,88815,2019/08/29 00:25:00+00,1A,2500 E MONUMENT ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.2989,-76.5822,"(39.2989,-76.5822)",STREET,Eastern 2,1
1432400.21700241,596983.153479234,89098,2019/08/27 22:07:00+00,1A,1200 N POTOMAC ST,HOMICIDE,Outside,FIREARM,332,EASTERN,BEREA,39.3051,-76.5757,"(39.3051,-76.5757)",STREET,,1
1406660.19017804,609478.997274296,89211,2019/08/26 22:35:00+00,1A,2700 W COLD SPRING LA,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3397,-76.6665,"(39.3397,-76.6665)",STREET,,1
1423858.2053447,596070.693211154,89288,2019/08/25 19:26:00+00,1A,800 E CHASE ST,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,39.3027,-76.6059,"(39.3027,-76.6059)",ALLEY,,1
1417719.70399825,595498.566669936,89507,2019/08/24 14:32:00+00,1A,500 DOLPHIN ST,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3012,-76.6276,"(39.3012,-76.6276)",STREET,Central,1
1440617.51453157,617565.899265763,89904,2019/08/21 02:42:00+00,1A,3200 E NORTHERN PKWY,HOMICIDE,Outside,FIREARM,424,NORTHEAST,NORTH HARFORD ROAD,39.3615,-76.5463,"(39.3615,-76.5463)",STREET,,1
1432765.46621451,603614.007979049,89908,2019/08/21 23:34:00+00,1A,2800 MAYFIELD AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3233,-76.5743,"(39.3233,-76.5743)",STREET,,1
1412405.29149857,593984.064784536,90071,2019/08/20 20:57:00+00,1A,1800 RAYNER AV,HOMICIDE,Outside,FIREARM,722,WESTERN,HARLEM PARK,39.2971,-76.6464,"(39.2971,-76.6464)",STREET,,1
1411256.67706007,583526.110777763,90361,2019/08/18 23:28:00+00,1A,2400 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2684,-76.6506,"(39.2684,-76.6506)",STREET,,1
1409124.60820385,593388.788205526,90504,2019/08/17 22:02:00+00,1A,700 WHITMORE AV,HOMICIDE,Outside,FIREARM,721,WESTERN,EVERGREEN LAWN,39.2955,-76.658,"(39.2955,-76.658)",ALLEY,,1
1433828.44119135,594148.775796587,90634,2019/08/16 00:42:00+00,1O,500 N CLINTON ST,HOMICIDE,Inside,OTHER,224,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2973,-76.5707,"(39.2973,-76.5707)",DWELLING,,1
1403788.61373008,581713.867934082,90763,2019/08/15 19:56:00+00,1A,3800 W PATAPSCO AV,HOMICIDE,Inside,FIREARM,832,SOUTHWEST,VIOLETVILLE,39.2635,-76.677,"(39.2635,-76.677)",DWELLING,,1
1410592.70178115,601771.783764139,90884,2019/08/14 13:29:00+00,1A,2700 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,611,NORTHWEST,LIBERTY SQUARE,39.3185,-76.6527,"(39.3185,-76.6527)",STREET,,1
1426998.98921189,602531.46605142,91188,2019/08/12 23:54:00+00,1A,1700 HOMESTEAD ST,HOMICIDE,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3204,-76.5947,"(39.3204,-76.5947)",STREET,,1
1413489.18675817,599051.179571578,91189,2019/08/12 00:03:00+00,1A,1500 TRACTION ST,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.311,-76.6425,"(39.311,-76.6425)",STREET,Western,1
1441762.00347788,586647.599931358,91192,2019/08/12 10:58:00+00,1A,6100 SHIPVIEW WY,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,O'DONNELL HEIGHTS,39.2766,-76.5428,"(39.2766,-76.5428)",STREET,,1
1435243.89207385,605956.825466367,91254,2019/08/11 00:00:00+00,1A,4100 EIERMAN AV,HOMICIDE,Outside,FIREARM,422,NORTHEAST,ARCADIA,39.3297,-76.5655,"(39.3297,-76.5655)",STREET,,1
1419573.6456892,592009.5261109,91255,2019/08/11 15:02:00+00,1A,200 N EUTAW ST,HOMICIDE,Outside,FIREARM,114,CENTRAL,DOWNTOWN,39.2916,-76.6211,"(39.2916,-76.6211)",STREET,,1
1406400.86044547,610789.318003306,91690,2019/08/09 21:49:00+00,1A,4600 PIMLICO RD,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3433,-76.6674,"(39.3433,-76.6674)",STREET,,1
1415343.90238255,595161.17111206,92024,2019/08/07 21:12:00+00,1A,1100 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,39.3003,-76.636,"(39.3003,-76.636)",STREET,Central,1
1424450.23023947,609622.965843131,92025,2019/08/07 19:29:00+00,1A,900 E 41ST ST,HOMICIDE,Outside,FIREARM,525,NORTHERN,PEN LUCY,39.3399,-76.6036,"(39.3399,-76.6036)",STREET,,1
1406843.37416878,613522.744873065,92028,2019/08/07 20:54:00+00,1A,2700 CYLBURN AV,HOMICIDE,Outside,FIREARM,532,NORTHERN,LEVINDALE,39.3508,-76.6658,"(39.3508,-76.6658)",STREET,,1
1405273.50731624,609692.512951641,92167,2019/08/06 22:44:00+00,1A,4600 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,613,NORTHWEST,LUCILLE PARK,39.3403,-76.6714,"(39.3403,-76.6714)",STREET,,1
1435400.37139378,620600.158055262,92170,2019/08/06 12:55:00+00,1A,2400 BRIDGEHAMPTON DR,HOMICIDE,Outside,FIREARM,423,NORTHEAST,HAMILTON HILLS,39.3699,-76.5647,"(39.3699,-76.5647)",PUBLIC AREA,,1
1406660.32324229,609442.573701864,92313,2019/08/05 17:42:00+00,1A,4400 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3396,-76.6665,"(39.3396,-76.6665)",STREET,,1
1399103.03375268,594227.352462722,92592,2019/08/03 13:37:00+00,1A,4300 SEMINOLE AV,HOMICIDE,Outside,FIREARM,822,SOUTHWEST,ROGNEL HEIGHTS,39.2979,-76.6934,"(39.2979,-76.6934)",VEHICLE,,1
1425184.3259323,609917.557295311,92593,,1A,,HOMICIDE,Inside,FIREARM,525,NORTHERN,PEN LUCY,39.3407,-76.601,"(39.3407,-76.601)",DWELLING,,1
1425741.39668718,598992.795457931,92597,2019/08/03 14:30:00+00,1O,1800 N SPRING ST,HOMICIDE,Outside,OTHER,314,EASTERN,OLIVER,39.3107,-76.5992,"(39.3107,-76.5992)",STREET,Eastern 1,1
1395866.45362145,606163.665268203,92834,2019/08/01 21:45:00+00,1A,5300 FERNPARK AV,HOMICIDE,Outside,FIREARM,622,NORTHWEST,HOWARD PARK,39.3307,-76.7047,"(39.3307,-76.7047)",STREET,,1
1412586.71477979,598282.76225246,93321,2019/07/28 15:52:00+00,1A,1800 N BRUCE ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3089,-76.6457,"(39.3089,-76.6457)",STREET,Western,1
1398767.10841537,601583.806496632,93415,2019/07/28 20:39:00+00,1A,2800 FOREST GLEN RD,HOMICIDE,Outside,FIREARM,624,NORTHWEST,WEST FOREST PARK,39.3181,-76.6945,"(39.3181,-76.6945)",PARKING LOT,,1
1413215.76660753,589361.426200645,93583,2019/07/27 13:10:00+00,1A,1700 MCHENRY ST,HOMICIDE,Outside,FIREARM,935,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,39.2844,-76.6436,"(39.2844,-76.6436)",STREET,Tri-District,1
1427690.32380839,606104.098262193,93588,2019/07/27 00:30:00+00,1A,3400 TIVOLY AV,HOMICIDE,Outside,FIREARM,412,NORTHEAST,EDNOR GARDENS-LAKESIDE,39.3302,-76.5922,"(39.3302,-76.5922)",STREET,,1
1403838.28399876,607647.641553496,93589,2019/07/27 22:30:00+00,1A,3700 BOARMAN AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.3347,-76.6765,"(39.3347,-76.6765)",DWELLING,,1
1413236.80808272,598467.412260245,93731,2019/07/26 01:36:00+00,1A,1700 N CAREY ST,HOMICIDE,Outside,FIREARM,734,WESTERN,PENN NORTH,39.3094,-76.6434,"(39.3094,-76.6434)",STREET,Western,1
1411012.51691101,588150.944591017,94043,2019/07/24 23:57:00+00,1A,2200 CHRISTIAN ST,HOMICIDE,Inside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2811,-76.6514,"(39.2811,-76.6514)",DWELLING,Tri-District,1
1396445.83941453,601976.804117489,94045,2019/07/24 02:44:00+00,1A,2600 GATEHOUSE DR,HOMICIDE,Outside,FIREARM,622,NORTHWEST,PURNELL,39.3192,-76.7027,"(39.3192,-76.7027)",STREET,,1
1440029.51219362,604960.171089419,94181,2019/07/23 21:32:00+00,1A,4900 GOODNOW RD,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3269,-76.5486,"(39.3269,-76.5486)",PARKING LOT,,1
1435849.42570603,603555.725294239,94348,2019/07/22 22:59:00+00,1A,3400 RAMONA AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3231,-76.5634,"(39.3231,-76.5634)",STREET,Northeastern,1
1406061.60078709,595162.250503333,94354,2019/07/22 08:14:00+00,1A,1000 ELLICOTT DY,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.3004,-76.6688,"(39.3004,-76.6688)",DWELLING,,1
1408011.28282258,595970.717650888,94500,2019/07/21 05:58:00+00,1A,2600 ELLICOTT DR,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,WINCHESTER,39.3026,-76.6619,"(39.3026,-76.6619)",STREET,,1
1406407.76111579,608895.291543892,94565,2019/07/20 22:30:00+00,1A,2800 BOARMAN AV,HOMICIDE,Outside,FIREARM,613,NORTHWEST,TOWANDA-GRANTLEY,39.3381,-76.6674,"(39.3381,-76.6674)",STREET,,1
1430512.46308104,595189.68303785,94812,2019/07/19 16:30:00+00,1A,800 N MILTON AV,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.3002,-76.5824,"(39.3002,-76.5824)",STREET,Eastern 2,1
1419512.05404091,593211.249708289,94814,2019/07/19 23:57:00+00,1K,500 N EUTAW ST,HOMICIDE,Outside,KNIFE,125,CENTRAL,SETON HILL,39.2949,-76.6213,"(39.2949,-76.6213)",STREET,,1
1403591.01209539,613583.891477116,94960,2019/07/18 20:27:00+00,1A,5300 MAPLE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,PIMLICO GOOD NEIGHBORS,39.351,-76.6773,"(39.351,-76.6773)",STREET,,1
1398785.24140267,587706.488659037,94961,2019/07/18 08:56:00+00,1A,4800 STAFFORD ST,HOMICIDE,Outside,FIREARM,833,SOUTHWEST,BEECHFIELD,39.28,-76.6946,"(39.28,-76.6946)",STREET,,1
1403591.01209539,613583.891477116,94962,2019/07/18 20:27:00+00,1A,5300 MAPLE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,PIMLICO GOOD NEIGHBORS,39.351,-76.6773,"(39.351,-76.6773)",STREET,,1
1413092.45928873,591947.014797306,95268,,1A,200 N MOUNT ST,HOMICIDE,Inside,FIREARM,711,WESTERN,FRANKLIN SQUARE,39.2915,-76.644,"(39.2915,-76.644)",DWELLING,,1
1432247.16939778,593376.489790699,95403,2019/07/15 01:15:00+00,1A,2900 PULASKI HWY,HOMICIDE,Outside,FIREARM,221,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2952,-76.5763,"(39.2952,-76.5763)",STREET,,1
1420417.80406573,599953.414167753,95405,2019/07/15 07:05:00+00,1A,2100 MARYLAND AV,HOMICIDE,Inside,FIREARM,514,NORTHERN,CHARLES NORTH,39.3134,-76.618,"(39.3134,-76.618)",COMMON BUSINESS,,1
1402687.11268377,605203.183553745,95466,2019/07/14 17:22:00+00,1A,3800 EGERTON RD,HOMICIDE,Outside,FIREARM,623,NORTHWEST,CALLAWAY-GARRISON,39.328,-76.6806,"(39.328,-76.6806)",STREET,,1
1423353.91015496,608051.990977315,95679,2019/07/13 22:08:00+00,1A,600 E 38TH ST,HOMICIDE,Outside,FIREARM,515,NORTHERN,WAVERLY,39.3356,-76.6075,"(39.3356,-76.6075)",PUBLIC AREA,,1
1422979.24251474,596467.574761556,95932,2019/07/11 04:47:00+00,1O,600 E BIDDLE ST,HOMICIDE,Inside,OTHER,313,EASTERN,JOHNSTON SQUARE,39.3038,-76.609,"(39.3038,-76.609)",VACANT DWELLING,,1
1426657.03663149,615861.193525683,95935,2019/07/11 18:53:00+00,1A,5600 THE ALAMEDA,HOMICIDE,Outside,FIREARM,522,NORTHERN,GLEN OAKS,39.357,-76.5957,"(39.357,-76.5957)",PARKING LOT,,1
1422008.6833673,618427.156701031,95966,2019/07/11 19:15:00+00,1K,300 E BELVEDERE AV,HOMICIDE,Inside,KNIFE,523,NORTHERN,ROSEBANK,39.3641,-76.6121,"(39.3641,-76.6121)",DWELLING,,1
1427718.08469548,612551.300818716,95967,2019/07/11 04:50:00+00,1A,4700 LOCH RAVEN BLVD,HOMICIDE,Outside,FIREARM,413,NORTHEAST,NEW NORTHWOOD,39.3479,-76.592,"(39.3479,-76.592)",STREET,,1
1444463.91593248,606330.173206686,96125,2019/07/10 22:46:00+00,1A,5900 RADECKE AV,HOMICIDE,Outside,FIREARM,441,NORTHEAST,CEDONIA,39.3306,-76.5329,"(39.3306,-76.5329)",PUBLIC AREA,,1
1430419.90643442,596864.753659262,96128,2019/07/10 21:45:00+00,1A,1200 N MILTON AV,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3048,-76.5827,"(39.3048,-76.5827)",STREET,Eastern 2,1
1430098.17316119,599157.986717879,96258,2019/07/09 17:56:00+00,1A,1800 N PORT ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.3111,-76.5838,"(39.3111,-76.5838)",ALLEY,,1
1426515.37527136,590327.361179291,96354,2019/07/08 02:06:00+00,1K,300 S DALLAS CT,HOMICIDE,Outside,KNIFE,211,SOUTHEAST,PERKINS HOMES,39.2869,-76.5966,"(39.2869,-76.5966)",PUBLIC HOUSING,,1
1411310.77801486,591575.89276602,96753,2019/07/05 23:05:00+00,1A,2100 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2905,-76.6503,"(39.2905,-76.6503)",STREET,,1
1409904.13052234,611785.771037628,96965,2019/07/04 08:05:00+00,1A,4800 TAMARIND RD,HOMICIDE,Outside,FIREARM,533,NORTHERN,COLDSPRING,39.346,-76.655,"(39.346,-76.655)",STREET,,1
1430774.67023558,593551.815908595,97080,2019/07/03 20:50:00+00,1A,400 N ROSE ST,HOMICIDE,Outside,FIREARM,221,SOUTHEAST,MCELDERRY PARK,39.2957,-76.5815,"(39.2957,-76.5815)",STREET,,1
1402025.34848049,608406.184502296,97082,2019/07/03 06:02:00+00,1A,3900 RIDGEWOOD AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,DOLFIELD,39.3368,-76.6829,"(39.3368,-76.6829)",ALLEY,,1
1435324.94028756,612695.69221861,97219,2019/07/02 23:37:00+00,1A,5100 HARFORD RD,HOMICIDE,Outside,FIREARM,421,NORTHEAST,LAURAVILLE,39.3482,-76.5651,"(39.3482,-76.5651)",VEHICLE,,1
1407022.3075976,595566.413751971,97225,2019/07/02 02:10:00+00,1A,1200 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,WINCHESTER,39.3015,-76.6654,"(39.3015,-76.6654)",STREET,,1
1407022.3075976,595566.413751971,97227,2019/07/02 02:10:00+00,1A,1200 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,WINCHESTER,39.3015,-76.6654,"(39.3015,-76.6654)",STREET,,1
1443420.38550645,588987.070569117,97517,2019/06/30 01:46:00+00,1A,900 DUNDALK AVE,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,39.283,-76.5369,"(39.283,-76.5369)",STREET,,1
1415317.93080422,587475.698707588,97759,2019/06/28 16:54:00+00,1A,1400 WARD ST,HOMICIDE,Outside,FIREARM,932,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2792,-76.6362,"(39.2792,-76.6362)",STREET,,1
1404468.96396403,613222.76819116,97906,2019/06/27 21:23:00+00,1A,3100 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,PIMLICO GOOD NEIGHBORS,39.35,-76.6742,"(39.35,-76.6742)",STREET,,1
1405142.82510014,606705.273941707,97909,2019/06/27 00:00:00+00,1A,3400 DOLFIELD AV,HOMICIDE,Outside,FIREARM,625,NORTHWEST,EAST ARLINGTON,39.3321,-76.6719,"(39.3321,-76.6719)",STREET,,1
1398442.27504079,588688.774581895,98068,2019/06/26 21:06:00+00,1A,200 WICKHAM RD,HOMICIDE,Outside,FIREARM,823,SOUTHWEST,TEN HILLS,39.2827,-76.6958,"(39.2827,-76.6958)",STREET,,1
1423656.66420449,596871.146459795,98224,2019/06/25 03:31:00+00,1A,1300 HOMEWOOD AV,HOMICIDE,Outside,FIREARM,313,EASTERN,JOHNSTON SQUARE,39.3049,-76.6066,"(39.3049,-76.6066)",STREET,,1
1410937.49003486,600388.992597857,98302,2019/06/24 10:05:00+00,1K,2000 WHITTIER AV,HOMICIDE,Outside,KNIFE,731,WESTERN,MONDAWMIN,39.3147,-76.6515,"(39.3147,-76.6515)",STREET,Western,1
1412776.85386449,600323.232361534,98383,2019/06/24 13:18:00+00,1A,2300 N FULTON AVE,HOMICIDE,Outside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3145,-76.645,"(39.3145,-76.645)",STREET,Western,1
1404514.66775008,608342.103352517,98384,2019/06/24 14:05:00+00,1A,3300 W COLD SPRING LA,HOMICIDE,Outside,FIREARM,625,NORTHWEST,DOLFIELD,39.3366,-76.6741,"(39.3366,-76.6741)",STREET,,1
1426391.22313312,592803.619044878,98387,2019/06/24 22:04:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",PUBLIC HOUSING,,1
1417514.21793351,590362.000308356,98588,2019/06/22 01:55:00+00,1A,800 W LOMBARD ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,39.2871,-76.6284,"(39.2871,-76.6284)",STREET,,1
1430314.86736892,595079.508633148,98612,2019/06/22 01:20:00+00,1A,800 N PORT ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.2999,-76.5831,"(39.2999,-76.5831)",STREET,Eastern 2,1
1429890.37684958,595077.57353705,98679,2019/06/22 11:11:00+00,1A,800 N BRADFORD ST,HOMICIDE,Outside,FIREARM,333,EASTERN,MILTON-MONTFORD,39.2999,-76.5846,"(39.2999,-76.5846)",ALLEY,Eastern 2,1
1434232.72325684,592438.765254111,98864,2019/06/20 01:44:00+00,1A,3400 E BALTIMORE ST,HOMICIDE,Outside,FIREARM,222,SOUTHEAST,BALTIMORE HIGHLANDS,39.2926,-76.5693,"(39.2926,-76.5693)",STREET,,1
1405941.14447952,597165.11425215,99092,2019/06/19 17:55:00+00,1A,3100 BAKER ST,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,39.3059,-76.6692,"(39.3059,-76.6692)",STREET,,1
1442344.62912845,611491.660499466,99406,2019/06/17 02:28:00+00,1A,5900 KAVON AV,HOMICIDE,Outside,FIREARM,445,NORTHEAST,CEDMONT,39.3448,-76.5403,"(39.3448,-76.5403)",STREET,,1
1429990.1364588,598028.354890157,99522,2019/06/16 23:41:00+00,1A,2400 E OLIVER ST,HOMICIDE,Outside,FIREARM,331,EASTERN,BROADWAY EAST,39.308,-76.5842,"(39.308,-76.5842)",STREET,,1
1410672.4175994,588258.918400531,99910,2019/06/13 20:14:00+00,1A,500 S BENTALOU ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2814,-76.6526,"(39.2814,-76.6526)",STREET,Tri-District,1
1402904.6713166,599631.101009125,99928,2019/06/13 11:38:00+00,1A,2200 ALLENDALE RD,HOMICIDE,Outside,FIREARM,812,SOUTHWEST,MOUNT HOLLY,39.3127,-76.6799,"(39.3127,-76.6799)",STREET,,1
1410672.4175994,588258.918400531,99929,2019/06/13 20:14:00+00,1A,500 S BENTALOU ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2814,-76.6526,"(39.2814,-76.6526)",STREET,Tri-District,1
1437427.84773268,604765.317012468,100077,2019/06/12 16:00:00+00,1A,4400 FRANCONIA DR,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3264,-76.5578,"(39.3264,-76.5578)",PARKING LOT,,1
1425880.82918832,593019.912856802,100079,2019/06/12 00:00:00+00,1A,1400 MAY CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2943,-76.5988,"(39.2943,-76.5988)",STREET,,1
1412332.11107676,583639.519204515,100085,2019/06/12 14:30:00+00,1A,2000 HOLLINS FERRY RD,HOMICIDE,Outside,FIREARM,831,SOUTHWEST,MORRELL PARK,39.2687,-76.6468,"(39.2687,-76.6468)",VEHICLE,,1
1396228.14413638,616727.818596883,100210,2019/06/11 15:48:00+00,1O,3900 CLARKS LA,HOMICIDE,Outside,OTHER,631,NORTHWEST,FALLSTAFF,39.3597,-76.7033,"(39.3597,-76.7033)",STREET,,1
1444680.21363637,586188.873370728,100355,2019/06/10 22:34:00+00,1A,1600 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,BROENING MANOR,39.2753,-76.5325,"(39.2753,-76.5325)",STREET,,1
1407562.93912559,594767.081269601,100357,2019/06/10 21:50:00+00,1A,1000 N DUKELAND ST,HOMICIDE,Outside,FIREARM,721,WESTERN,MOSHER,39.2993,-76.6635,"(39.2993,-76.6635)",STREET,,1
1410241.4713652,597399.597368596,100460,2019/06/09 11:10:00+00,1A,2300 BAKER ST,HOMICIDE,Outside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3065,-76.654,"(39.3065,-76.654)",STREET,Western,1
1413637.37523469,597339.844217567,100464,2019/06/09 01:04:00+00,1A,1500 N STRICKER ST,HOMICIDE,Outside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,39.3063,-76.642,"(39.3063,-76.642)",ALLEY,,1
1420725.46236707,587315.697086123,100561,2019/06/08 01:51:00+00,1A,900 PEACH ST,HOMICIDE,Outside,FIREARM,941,SOUTHERN,SHARP-LEADENHALL,39.2787,-76.6171,"(39.2787,-76.6171)",STREET,,1
1403029.76991944,604293.787368555,100779,2019/06/07 23:30:00+00,1A,3700 W FOREST PARK AVE,HOMICIDE,Outside,FIREARM,623,NORTHWEST,FOREST PARK,39.3255,-76.6794,"(39.3255,-76.6794)",STREET,,1
1426483.53064679,591128.539591162,101259,2019/06/03 12:31:00+00,1A,200 S DALLAS CT,HOMICIDE,Outside,FIREARM,211,SOUTHEAST,PERKINS HOMES,39.2891,-76.5967,"(39.2891,-76.5967)",STREET,,1
1409863.46466336,592590.248257697,101399,2019/06/02 00:45:00+00,1A,2400 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,721,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2933,-76.6554,"(39.2933,-76.6554)",VEHICLE,,1
1396876.80331418,608607.357746699,101578,2019/06/01 21:40:00+00,1K,3900 N ROGERS AV,HOMICIDE,Outside,KNIFE,634,NORTHWEST,GROVE PARK,39.3374,-76.7011,"(39.3374,-76.7011)",PUBLIC AREA,,1
1424507.90479551,609368.247240012,101706,2019/05/31 12:45:00+00,1A,900 CATOR AV,HOMICIDE,Outside,FIREARM,525,NORTHERN,PEN LUCY,39.3392,-76.6034,"(39.3392,-76.6034)",STREET,,1
1422398.23049076,599998.201109608,101841,2019/05/30 17:36:00+00,1A,400 E 21ST ST,HOMICIDE,Outside,FIREARM,311,EASTERN,BARCLAY,39.3135,-76.611,"(39.3135,-76.611)",STREET,,1
1437848.41761799,611360.137532034,101980,2019/05/29 21:10:00+00,1O,3600 GIBBONS AV,HOMICIDE,Inside,OTHER,426,NORTHEAST,WALTHERSON,39.3445,-76.5562,"(39.3445,-76.5562)",DWELLING,,1
1408200.17948313,598448.228757207,101981,2019/05/29 14:46:00+00,1A,1900 BRADDISH AV,HOMICIDE,Outside,FIREARM,811,SOUTHWEST,WALBROOK,39.3094,-76.6612,"(39.3094,-76.6612)",STREET,,1
1395611.52039923,588715.920136992,102138,2019/05/28 21:36:00+00,1A,5300 LANTERN CT,HOMICIDE,Outside,FIREARM,823,SOUTHWEST,WESTGATE,39.2828,-76.7058,"(39.2828,-76.7058)",STREET,,1
