X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1406256.64995905,596000.702360676,25544,2021/05/13 13:49:00+00,1A,3000 NORMOUNT CT,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,39.3027,-76.6681,"(39.3027,-76.6681)",STREET,,1
1432357.32853235,594032.628304139,25719,2021/05/11 18:33:00+00,1A,500 N CURLEY ST,HOMICIDE,Outside,FIREARM,224.0,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.297,-76.5759,"(39.297,-76.5759)",STREET,,1
1416331.58405314,588827.426201342,25823,2021/05/10 21:30:00+00,1A,1100 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2829,-76.6326,"(39.2829,-76.6326)",COMMON BUSINESS,,1
1402720.35341971,611868.893762579,26026,2021/05/08 11:41:00+00,1A,5200 CUTHBERT AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,ARLINGTON,39.3463,-76.6804,"(39.3463,-76.6804)",STREET,Northwestern,1
1411916.65510236,588591.494318027,26124,2021/05/07 20:55:00+00,1A,2000 CHRISTIAN ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2823,-76.6482,"(39.2823,-76.6482)",VEHICLE,Tri-District,1
1415104.03126709,598547.621199184,26221,2021/05/06 01:40:00+00,1A,400 GOLD ST,HOMICIDE,Outside,FIREARM,131.0,CENTRAL,DRUID HEIGHTS,39.3096,-76.6368,"(39.3096,-76.6368)",STREET,,1
1397089.66155853,586826.71175645,26451,2021/05/04 02:27:00+00,1A,5100 WILLISTON ST,HOMICIDE,Inside,FIREARM,833.0,SOUTHWEST,BEECHFIELD,39.2776,-76.7006,"(39.2776,-76.7006)",DWELLING,,1
1416284.51969545,593489.451169114,26564,2021/05/03 16:37:00+00,1A,600 N FREMONT AVE,HOMICIDE,Outside,FIREARM,713.0,WESTERN,HARLEM PARK,39.2957,-76.6327,"(39.2957,-76.6327)",STREET,Central,1
1432031.10739084,603355.625800196,26563,2021/05/03 11:56:00+00,1A,2800 CLIFTON PARK TERR,HOMICIDE,Inside,FIREARM,432.0,NORTHEAST,BELAIR-EDISON,39.3226,-76.5769,"(39.3226,-76.5769)",DWELLING,,1
1397615.33571777,616222.42509254,26562,2021/05/03 00:05:00+00,1A,3700 FORDS LN,HOMICIDE,Outside,FIREARM,632.0,NORTHWEST,GLEN,39.3583,-76.6984,"(39.3583,-76.6984)",PUBLIC AREA,,1
1414752.78732483,587218.488702021,26666,2021/05/02 20:11:00+00,1A,1500 WASHINGTON BLVD,HOMICIDE,Outside,FIREARM,935.0,SOUTHERN,CARROLL PARK,39.2785,-76.6382,"(39.2785,-76.6382)",PUBLIC AREA,,1
1408964.60831852,590765.694568685,26653,2021/05/02 18:29:00+00,1A,2600 W FAIRMOUNT AVE,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,39.2883,-76.6586,"(39.2883,-76.6586)",STREET,,1
1401215.54686293,588916.705134666,26662,2021/05/02 10:47:00+00,1O,4200 MASSACHUSETTS AVE,HOMICIDE,Inside,OTHER,824.0,SOUTHWEST,IRVINGTON,39.2833,-76.686,"(39.2833,-76.686)",DWELLING,,1
1409508.54979942,589128.678051868,26663,2021/05/02 08:15:00+00,1O,2500 MCHENRY ST,HOMICIDE,Outside,OTHER,835.0,SOUTHWEST,SHIPLEY HILL,39.2838,-76.6567,"(39.2838,-76.6567)",VACANT DWELLING,,1
1405029.815701,590896.972818419,26973,2021/04/29 15:36:00+00,1A,200 N HILTON ST,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SAINT JOSEPHS,39.2887,-76.6725,"(39.2887,-76.6725)",ALLEY,,1
1411735.74644732,591468.253583707,27048,2021/04/28 21:35:00+00,1A,100 N PAYSON ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2902,-76.6488,"(39.2902,-76.6488)",STREET,,1
1405796.89155782,597929.489345935,27157,2021/04/27 19:37:00+00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,39.308,-76.6697,"(39.308,-76.6697)",STREET,,1
1429624.27124325,597589.605097092,27156,2021/04/27 13:34:00+00,1A,2300 E HOFFMAN ST,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.3068,-76.5855,"(39.3068,-76.5855)",STREET,,1
1404364.16794322,602950.825137846,27426,2021/04/24 08:28:00+00,1A,3400 FAIRVIEW AVE,HOMICIDE,Inside,FIREARM,623.0,NORTHWEST,FOREST PARK,39.3218,-76.6747,"(39.3218,-76.6747)",PUBLIC HOUSING,,1
1422746.37011093,611218.287194039,27527,2021/04/23 19:25:00+00,1A,4600 YORK RD,HOMICIDE,Outside,FIREARM,521.0,NORTHERN,GUILFORD,39.3443,-76.6096,"(39.3443,-76.6096)",PUBLIC AREA,,1
1404219.60400371,603824.482979345,27535,2021/04/23 01:45:00+00,1A,3500 W FOREST PARK AVE,HOMICIDE,Outside,FIREARM,623.0,NORTHWEST,FOREST PARK,39.3242,-76.6752,"(39.3242,-76.6752)",STREET,,1
1423860.64227277,615156.897726812,27895,2021/04/19 03:46:00+00,1A,700 WOODBOURNE AVE,HOMICIDE,Outside,FIREARM,523.0,NORTHERN,MID-GOVANS,39.3551,-76.6056,"(39.3551,-76.6056)",STREET,,1
1431436.95679057,615627.834709326,27975,2021/04/18 22:20:00+00,1K,5700 WILLOWTON AVE,HOMICIDE,Outside,KNIFE,415.0,NORTHEAST,LOCH RAVEN,39.3563,-76.5788,"(39.3563,-76.5788)",STREET,,1
1402119.95043451,589320.4893506,28089,2021/04/17 20:20:00+00,1A,100 IRVING ST,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,IRVINGTON,39.2844,-76.6828,"(39.2844,-76.6828)",STREET,,1
1408171.34325529,598593.816665629,28090,2021/04/17 18:58:00+00,1A,1900 BRADDISH AVE,HOMICIDE,Inside,FIREARM,811.0,SOUTHWEST,WALBROOK,39.3098,-76.6613,"(39.3098,-76.6613)",DWELLING,,1
1413883.93549724,592205.078402259,28086,2021/04/17 04:00:00+00,1A,300 N STRICKER ST,HOMICIDE,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,39.2922,-76.6412,"(39.2922,-76.6412)",PUBLIC AREA,,1
1417550.50392468,595352.182255483,28379,2021/04/14 16:57:00+00,1A,1200 ETTING ST,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,39.3008,-76.6282,"(39.3008,-76.6282)",VEHICLE,Central,1
1399851.79505338,590405.410567813,28512,2021/04/12 12:07:00+00,1K,4400 MANORVIEW RD,HOMICIDE,Inside,KNIFE,822.0,SOUTHWEST,UPLANDS,39.2874,-76.6908,"(39.2874,-76.6908)",DWELLING,,1
1444077.04173555,610079.893813501,28608,2021/04/11 15:21:00+00,1A,4800 BAYONNE AVE,HOMICIDE,Inside,FIREARM,444.0,NORTHEAST,FRANKFORD,39.3409,-76.5342,"(39.3409,-76.5342)",DWELLING,,1
1407072.0615619,605146.049996926,28731,2021/04/10 10:06:00+00,1A,3800 WABASH AVE,HOMICIDE,Outside,FIREARM,625.0,NORTHWEST,EAST ARLINGTON,39.3278,-76.6651,"(39.3278,-76.6651)",VEHICLE,,1
1412282.52602339,589139.258761902,28855,2021/04/08 22:52:00+00,1A,1900 WILHELM ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2838,-76.6469,"(39.2838,-76.6469)",ALLEY,Tri-District,1
1417026.98982817,591853.387221085,28852,2021/04/08 20:51:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712.0,WESTERN,POPPLETON,39.2912,-76.6301,"(39.2912,-76.6301)",PUBLIC AREA,,1
1407949.96739851,597245.319043727,28856,2021/04/08 17:19:00+00,1A,1600 ASHBURTON ST,HOMICIDE,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3061,-76.6621,"(39.3061,-76.6621)",STREET,,1
1402608.12102969,611613.532311013,28849,2021/04/08 13:09:00+00,1A,3700 W BELVEDERE AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,LANGSTON HUGHES,39.3456,-76.6808,"(39.3456,-76.6808)",PARKING LOT,Northwestern,1
1431107.08213095,595119.562460508,28853,2021/04/08 00:51:00+00,1A,800 N GLOVER ST,HOMICIDE,Outside,FIREARM,333.0,EASTERN,MADISON-EASTEND,39.3,-76.5803,"(39.3,-76.5803)",STREET,Eastern 2,1
1426934.96083813,597832.500784694,28922,2021/04/07 23:26:00+00,1A,1500 N BROADWAY,HOMICIDE,Outside,FIREARM,314.0,EASTERN,OLIVER,39.3075,-76.595,"(39.3075,-76.595)",PUBLIC AREA,Eastern 1,1
1427028.90566432,595793.185935682,29080,2021/04/05 14:40:00+00,1A,1000 N BROADWAY,HOMICIDE,Inside,FIREARM,323.0,EASTERN,GAY STREET,39.3019,-76.5947,"(39.3019,-76.5947)",COMMON BUSINESS,,1
1407560.42882546,610793.568798951,29079,2021/04/05 14:01:00+00,1A,2800 EDGECOMBE CIR N,HOMICIDE,Inside,FIREARM,532.0,NORTHERN,PARKLANE,39.3433,-76.6633,"(39.3433,-76.6633)",DWELLING,,1
1398514.19455193,592586.322821952,29077,2021/04/05 01:30:00+00,1A,4600 EDMONDSON AVE,HOMICIDE,Outside,FIREARM,822.0,SOUTHWEST,HUNTING RIDGE,39.2934,-76.6955,"(39.2934,-76.6955)",COMMON BUSINESS,,1
1413576.92697615,598323.04809263,29183,2021/04/04 16:24:00+00,1A,600 CUMBERLAND ST,HOMICIDE,Outside,FIREARM,733.0,WESTERN,PENN NORTH,39.309,-76.6422,"(39.309,-76.6422)",STREET,Western,1
1410868.62104525,588769.593982485,29251,2021/04/03 14:58:00+00,1A,400 FURROW ST,HOMICIDE,Outside,FIREARM,834.0,SOUTHWEST,CARROLLTON RIDGE,39.2828,-76.6519,"(39.2828,-76.6519)",STREET,Tri-District,1
1434683.66208682,592841.557482588,29325,2021/04/02 05:09:00+00,1O,100 N CONKLING ST,HOMICIDE,Outside,OTHER,223.0,SOUTHEAST,BALTIMORE HIGHLANDS,39.2937,-76.5677,"(39.2937,-76.5677)",STREET,,1
1411771.05797595,589647.21410332,29494,2021/03/31 15:18:00+00,1A,2000 W PRATT ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2852,-76.6487,"(39.2852,-76.6487)",STREET,Tri-District,1
1442278.15785026,596593.867343669,29495,2021/03/31 01:16:00+00,1O,6400 PULASKI HWY,HOMICIDE,Inside,OTHER,441.0,NORTHEAST,PULASKI INDUSTRIAL AREA,39.3039,-76.5408,"(39.3039,-76.5408)",COMMON BUSINESS,,1
1434774.60860972,591567.159087027,29650,2021/03/29 21:11:00+00,1K,200 S CONKLING ST,HOMICIDE,Outside,KNIFE,223.0,SOUTHEAST,HIGHLANDTOWN,39.2902,-76.5674,"(39.2902,-76.5674)",STREET,,1
1416331.87722833,588754.58042258,29942,2021/03/26 01:02:00+00,1A,1100 WASHINGTON BLVD,HOMICIDE,Inside,FIREARM,932.0,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2827,-76.6326,"(39.2827,-76.6326)",COMMON BUSINESS,,1
1420940.57217843,596750.313240921,30058,2021/03/25 20:21:00+00,1A,1300 N CHARLES ST,HOMICIDE,Outside,FIREARM,134.0,CENTRAL,MID-TOWN BELVEDERE,39.3046,-76.6162,"(39.3046,-76.6162)",STREET,,1
1411629.81131556,589573.823982873,30050,2021/03/25 15:27:00+00,1A,200 HARMISON ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.285,-76.6492,"(39.285,-76.6492)",STREET,Tri-District,1
1414739.21811532,590642.24155185,30052,2021/03/25 00:59:00+00,1A,0 S CAREY ST,HOMICIDE,Outside,FIREARM,933.0,SOUTHERN,UNION SQUARE,39.2879,-76.6382,"(39.2879,-76.6382)",STREET,Tri-District,1
1423135.26306863,573266.534744124,30205,2021/03/23 20:11:00+00,1A,3500 S HANOVER ST,HOMICIDE,Outside,FIREARM,912.0,SOUTHERN,BROOKLYN,39.2401,-76.6088,"(39.2401,-76.6088)",STREET,,1
1415740.02908628,581030.452640846,30277,2021/03/22 00:44:00+00,1O,2400 ANNAPOLIS RD,HOMICIDE,Inside,OTHER,921.0,SOUTHERN,WESTPORT,39.2615,-76.6348,"(39.2615,-76.6348)",DWELLING,,1
1423080.28174461,612494.565181684,30375,2021/03/21 01:42:00+00,1K,500 RADNOR AVE,HOMICIDE,Inside,KNIFE,524.0,NORTHERN,RICHNOR SPRINGS,39.3478,-76.6084,"(39.3478,-76.6084)",DWELLING,,1
1429890.37684958,595077.57353705,30523,2021/03/19 17:00:00+00,1A,800 N BRADFORD ST,HOMICIDE,Outside,FIREARM,333.0,EASTERN,MILTON-MONTFORD,39.2999,-76.5846,"(39.2999,-76.5846)",VEHICLE,Eastern 2,1
1402211.42264643,611830.692911117,30539,2021/03/19 14:45:00+00,1A,5200 CORDELIA AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,ARLINGTON,39.3462,-76.6822,"(39.3462,-76.6822)",STREET,Northwestern,1
1409672.6525347,598162.345687061,30542,2021/03/19 00:00:00+00,1A,1800 MORELAND AV,HOMICIDE,Outside,FIREARM,723.0,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3086,-76.656,"(39.3086,-76.656)",STREET,Western,1
1402449.20146136,592308.359832869,30624,2021/03/18 15:01:00+00,1A,500 NORMANDY AV,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,ALLENDALE,39.2926,-76.6816,"(39.2926,-76.6816)",STREET,,1
1414037.69019777,596285.129698741,30620,2021/03/18 13:28:00+00,1O,1400 LAURENS ST,HOMICIDE,Outside,OTHER,724.0,WESTERN,SANDTOWN-WINCHESTER,39.3034,-76.6406,"(39.3034,-76.6406)",VACANT DWELLING,Central,1
1424088.84572551,595088.249302323,30684,2021/03/17 07:30:00+00,1O,800 MC ALEER CT,HOMICIDE,Inside,OTHER,324.0,EASTERN,OLDTOWN,39.3,-76.6051,"(39.3,-76.6051)",DWELLING,,1
1412876.19435352,596608.396249094,30767,2021/03/16 10:16:00+00,1A,1400 N MOUNT ST,HOMICIDE,Outside,FIREARM,724.0,WESTERN,SANDTOWN-WINCHESTER,39.3043,-76.6447,"(39.3043,-76.6447)",STREET,,1
1414280.02698879,592243.06180388,30860,2021/03/15 01:47:00+00,1A,1400 W SARATOGA ST,HOMICIDE,Outside,FIREARM,711.0,WESTERN,FRANKLIN SQUARE,39.2923,-76.6398,"(39.2923,-76.6398)",STREET,,1
1408229.10740817,590653.683942212,30924,2021/03/14 16:50:00+00,1A,2800 KINSEY AVE,HOMICIDE,Outside,FIREARM,835.0,SOUTHWEST,SHIPLEY HILL,39.288,-76.6612,"(39.288,-76.6612)",STREET,,1
1426657.03663149,615861.193525683,31140,2021/03/12 14:08:00+00,1A,5600 THE ALAMEDA,HOMICIDE,Outside,FIREARM,522.0,NORTHERN,GLEN OAKS,39.357,-76.5957,"(39.357,-76.5957)",STREET,,1
1433410.50123466,604819.017614359,31114,2021/03/12 03:20:00+00,1O,2600 CHESTERFIELD AV,HOMICIDE,Inside,OTHER,422.0,NORTHEAST,HERRING RUN PARK,39.3266,-76.572,"(39.3266,-76.572)",DWELLING,,1
1418199.29279687,595864.764503528,31299,2021/03/10 16:00:00+00,1A,400 MANSE CT,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,39.3022,-76.6259,"(39.3022,-76.6259)",STREET,,1
1401773.939597,607494.712752188,31281,2021/03/10 00:45:00+00,1A,4000 BOARMAN AVE,HOMICIDE,Outside,FIREARM,621.0,NORTHWEST,DORCHESTER,39.3343,-76.6838,"(39.3343,-76.6838)",STREET,,1
1406660.32324229,609442.573701864,31399,2021/03/09 14:38:00+00,1A,4400 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3396,-76.6665,"(39.3396,-76.6665)",STREET,,1
1408730.05930419,608102.528149708,31582,2021/03/07 19:58:00+00,1A,2400 SHIRLEY AVE,HOMICIDE,Outside,FIREARM,533.0,NORTHERN,GREENSPRING,39.3359,-76.6592,"(39.3359,-76.6592)",VACANT DWELLING,,1
1405288.41344545,613407.826593483,31658,2021/03/06 19:16:00+00,1A,5100 CHALGROVE AV,HOMICIDE,Inside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3505,-76.6713,"(39.3505,-76.6713)",DWELLING,,1
1419543.37818517,592482.907305308,31750,2021/03/05 18:35:00+00,1A,400 W SARATOGA ST,HOMICIDE,Outside,FIREARM,114.0,CENTRAL,DOWNTOWN,39.2929,-76.6212,"(39.2929,-76.6212)",STREET,,1
1412900.66342585,597591.93165788,31814,2021/03/04 19:14:00+00,1A,1600 MOUNTMOR CT,HOMICIDE,Inside,FIREARM,734.0,WESTERN,SANDTOWN-WINCHESTER,39.307,-76.6446,"(39.307,-76.6446)",DWELLING,Western,1
1426333.49442715,593058.32988798,32435,2021/02/25 11:07:00+00,1A,1500 MULLIKIN CT,HOMICIDE,Inside,FIREARM,212.0,SOUTHEAST,DUNBAR-BROADWAY,39.2944,-76.5972,"(39.2944,-76.5972)",DWELLING,,1
1438515.96767223,590492.449177295,32436,2021/02/25 00:02:00+00,1A,4900 EASTERN AVE,HOMICIDE,Outside,FIREARM,233.0,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.2872,-76.5542,"(39.2872,-76.5542)",HOSPITAL,,1
1417947.13757467,595244.529661138,32596,2021/02/23 21:20:00+00,1K,1100 DRUID HILL AV,HOMICIDE,Inside,KNIFE,123.0,CENTRAL,UPTON,39.3005,-76.6268,"(39.3005,-76.6268)",DWELLING,Central,1
1407681.11146755,593419.844246675,32738,2021/02/21 12:53:00+00,1A,2800 HARLEM AVE,HOMICIDE,Outside,FIREARM,721.0,WESTERN,MOSHER,39.2956,-76.6631,"(39.2956,-76.6631)",STREET,,1
1405119.39225678,613225.097696149,32943,2021/02/18 11:32:00+00,1A,5100 QUEENSBERRY AV,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.35,-76.6719,"(39.35,-76.6719)",STREET,,1
1412821.04580894,588959.230003163,33301,2021/02/13 11:03:00+00,1A,1800 RAMSAY ST,HOMICIDE,Outside,FIREARM,934.0,SOUTHERN,CARROLLTON RIDGE,39.2833,-76.645,"(39.2833,-76.645)",ALLEY,Tri-District,1
1412125.0994869,593254.508990319,33370,2021/02/12 00:59:00+00,1A,1900 EDMONDSON AVE,HOMICIDE,Outside,FIREARM,722.0,WESTERN,MIDTOWN-EDMONDSON,39.2951,-76.6474,"(39.2951,-76.6474)",STREET,,1
1428059.46983171,567861.075109169,33385,2021/02/12 00:50:00+00,1A,1400 FILBERT ST,HOMICIDE,Outside,FIREARM,911.0,SOUTHERN,CURTIS BAY,39.2252,-76.5915,"(39.2252,-76.5915)",STREET,,1
1423472.63723058,573850.751960877,33384,2021/02/12 00:00:00+00,1A,100 BALTIC AV,HOMICIDE,Inside,FIREARM,912.0,SOUTHERN,FAIRFIELD AREA,39.2417,-76.6076,"(39.2417,-76.6076)",COMMON BUSINESS,,1
1434234.78538341,592001.690710158,33520,2021/02/10 10:20:00+00,1A,3400 E LOMBARD ST,HOMICIDE,Outside,FIREARM,222.0,SOUTHEAST,BALTIMORE HIGHLANDS,39.2914,-76.5693,"(39.2914,-76.5693)",STREET,,1
1434083.14466345,594149.974842087,33593,2021/02/09 21:45:00+00,1A,500 N HIGHLAND AV,HOMICIDE,Outside,FIREARM,224.0,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2973,-76.5698,"(39.2973,-76.5698)",STREET,,1
1402762.69498214,591690.25557314,33670,2021/02/08 04:00:00+00,1A,300 LYNDHURST ST,HOMICIDE,Inside,FIREARM,824.0,SOUTHWEST,ALLENDALE,39.2909,-76.6805,"(39.2909,-76.6805)",DWELLING,,1
1418581.10292729,592478.932281551,33960,2021/02/05 15:28:00+00,1K,300 GREEN ST,HOMICIDE,Outside,KNIFE,121.0,CENTRAL,UNIVERSITY OF MARYLAND,39.2929,-76.6246,"(39.2929,-76.6246)",VACANT DWELLING,,1
1420309.36440777,592049.013841739,33940,2021/02/05 10:49:00+00,1O,200 W LEXINGTON ST,HOMICIDE,Outside,OTHER,114.0,CENTRAL,DOWNTOWN,39.2917,-76.6185,"(39.2917,-76.6185)",STREET,,1
1403932.94593418,612856.619185219,34224,2021/02/02 16:47:00+00,1A,5200 PARK HEIGHTS AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,ARLINGTON,39.349,-76.6761,"(39.349,-76.6761)",STREET,Northwestern,1
1427791.49723447,570773.716196749,34297,2021/02/01 21:41:00+00,1A,3600 SHELBY AV,HOMICIDE,Outside,FIREARM,912.0,SOUTHERN,CURTIS BAY,39.2332,-76.5924,"(39.2332,-76.5924)",STREET,,1
1432238.85918146,613446.085184556,34301,2021/01/31 01:46:00+00,1A,4900 HERRING RUN DR,HOMICIDE,Outside,FIREARM,421.0,NORTHEAST,LAURAVILLE,39.3503,-76.576,"(39.3503,-76.576)",VEHICLE,,1
1406536.44576998,596875.888892369,34393,2021/01/30 11:00:00+00,1A,2900 BRIGHTON ST,HOMICIDE,Outside,FIREARM,813.0,SOUTHWEST,ROSEMONT,39.3051,-76.6671,"(39.3051,-76.6671)",STREET,,1
1429187.37049419,569031.681901627,34395,2021/01/30 10:32:00+00,1A,4100 GRACE CT,HOMICIDE,Inside,FIREARM,911.0,SOUTHERN,CURTIS BAY,39.2284,-76.5875,"(39.2284,-76.5875)",DWELLING,,1
1425516.32975265,572839.771087451,34522,2021/01/29 23:18:00+00,1A,600 ARSAN AVE,HOMICIDE,Outside,FIREARM,913.0,SOUTHERN,BROOKLYN,39.2389,-76.6004,"(39.2389,-76.6004)",STREET,,1
1437196.78256996,605747.649633525,34463,2021/01/29 17:37:00+00,1A,4400 MORAVIA RD,HOMICIDE,Inside,FIREARM,443.0,NORTHEAST,FRANKFORD,39.3291,-76.5586,"(39.3291,-76.5586)",VEHICLE,,1
1416528.14378642,582199.16214989,34544,2021/01/28 16:43:00+00,1A,2100 SIDNEY AV,HOMICIDE,Outside,FIREARM,921.0,SOUTHERN,WESTPORT,39.2647,-76.632,"(39.2647,-76.632)",ALLEY,,1
1401927.34845596,612193.946693628,34528,2021/01/28 01:16:00+00,1A,5300 CORDELIA AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",STREET,Northwestern,1
1401927.34845596,612193.946693628,34543,2021/01/28 01:16:00+00,1A,5300 CORDELIA AVE,HOMICIDE,Outside,FIREARM,633.0,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",STREET,Northwestern,1
1404432.17811525,599745.773547298,34801,2021/01/25 23:36:00+00,1A,3400 ELGIN AV,HOMICIDE,Outside,FIREARM,812.0,SOUTHWEST,MOUNT HOLLY,39.313,-76.6745,"(39.313,-76.6745)",ALLEY,,1
1415536.61340804,596509.616612021,34791,2021/01/25 14:55:00+00,1A,1700 PENNSYLVANIA AVE,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,UPTON,39.304,-76.6353,"(39.304,-76.6353)",STREET,,1
1431364.62887844,594501.544091593,34944,2021/01/23 03:15:00+00,1A,600 N LAKEWOOD AVE,HOMICIDE,Inside,FIREARM,221.0,SOUTHEAST,MCELDERRY PARK,39.2983,-76.5794,"(39.2983,-76.5794)",DWELLING,,1
1416043.1954335,597203.696057074,35028,2021/01/22 09:37:00+00,1A,1800 DRUID HILL AV,HOMICIDE,Outside,FIREARM,123.0,CENTRAL,DRUID HEIGHTS,39.3059,-76.6335,"(39.3059,-76.6335)",STREET,,1
1419217.16546721,575544.695225152,35197,2021/01/20 12:10:00+00,1O,800 ROUNDVIEW RD,HOMICIDE,Inside,OTHER,922.0,SOUTHERN,CHERRY HILL,39.2464,-76.6226,"(39.2464,-76.6226)",DWELLING,,1
1422514.01373,572826.803254626,35196,2021/01/20 04:00:00+00,1O,100 W PATAPSCO AVE,HOMICIDE,Outside,OTHER,912.0,SOUTHERN,BROOKLYN,39.2389,-76.611,"(39.2389,-76.611)",PARKING LOT,,1
1428741.98756888,598714.752940551,35195,2021/01/20 00:19:00+00,1A,1700 N CHESTER ST,HOMICIDE,Outside,FIREARM,331.0,EASTERN,BROADWAY EAST,39.3099,-76.5886,"(39.3099,-76.5886)",STREET,,1
1413451.62280157,601418.580024726,35271,2021/01/19 00:00:00+00,1A,3100 Swann Dr,HOMICIDE,Outside,FIREARM,531.0,NORTHERN,DRUID HILL PARK,39.3175,-76.6426,"(39.3175,-76.6426)",PUBLIC AREA,,1
1414056.23455263,598762.016273912,35366,2021/01/18 18:30:00+00,1A,1300 W NORTH AV,HOMICIDE,Outside,FIREARM,733.0,WESTERN,PENN NORTH,39.3102,-76.6405,"(39.3102,-76.6405)",PUBLIC AREA,,1
1426391.22313312,592803.619044878,35431,2021/01/17 11:17:00+00,1A,200 DOUGLAS CT,HOMICIDE,Outside,FIREARM,212.0,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.597,"(39.2937,-76.597)",STREET,,1
1401925.09396199,588372.804450462,35523,2021/01/16 20:07:00+00,1A,4100 FREDERICK AVE,HOMICIDE,Outside,FIREARM,824.0,SOUTHWEST,IRVINGTON,39.2818,-76.6835,"(39.2818,-76.6835)",STREET,,1
1403795.93364649,611617.712938061,35679,2021/01/14 20:25:00+00,1A,3500 W GARRISON AV,HOMICIDE,Outside,FIREARM,614.0,NORTHWEST,CENTRAL PARK HEIGHTS,39.3456,-76.6766,"(39.3456,-76.6766)",STREET,Northwestern,1
1398665.57512036,615023.917145379,35766,2021/01/13 01:00:00+00,1A,3900 PINKNEY RD,HOMICIDE,Outside,FIREARM,632.0,NORTHWEST,GLEN,39.355,-76.6947,"(39.355,-76.6947)",VEHICLE,,1
1424779.83955842,598879.32015886,36146,2021/01/08 20:06:00+00,1O,1800 AISQUITH ST,HOMICIDE,Outside,OTHER,314.0,EASTERN,OLIVER,39.3104,-76.6026,"(39.3104,-76.6026)",STREET,Eastern 1,1
1410974.61572348,590664.019224253,36334,2021/01/06 21:29:00+00,1A,2200 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,714.0,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.288,-76.6515,"(39.288,-76.6515)",VEHICLE,Tri-District,1
1427376.02193452,600456.978894647,36425,2021/01/05 17:59:00+00,1O,1700 DARLEY AVE,HOMICIDE,Inside,OTHER,312.0,EASTERN,DARLEY PARK,39.3147,-76.5934,"(39.3147,-76.5934)",DWELLING,Eastern 1,1
1411102.37627278,601664.456283876,36700,2021/01/02 18:25:00+00,1A,1700 WESTBURY AVE,HOMICIDE,Outside,FIREARM,732.0,WESTERN,PARKVIEW/WOODBROOK,39.3182,-76.6509,"(39.3182,-76.6509)",STREET,,1
1422197.22900587,600689.398735203,36687,2021/01/02 15:35:00+00,1A,300 E 23RD ST,HOMICIDE,Inside,FIREARM,311.0,EASTERN,BARCLAY,39.3154,-76.6117,"(39.3154,-76.6117)",DWELLING,,1
